id,img_name,Scientific_name,Sex,Tag,Info1,Info2,Info3,Info4
MGCL 1171376,MGCL 1171376_0041.JPG,,,,,,,
MGCL 1171377,MGCL 1171377_0043.JPG,,,,,,,
MGCL 1171378,MGCL 1171378_0045.JPG,,,,,,,
MGCL 1171379,MGCL 1171379_0047.JPG,,,,,,,
MGCL 1171380,MGCL 1171380_0049.JPG,,,,,,,
MGCL 1171381,MGCL 1171381_0051.JPG,,,,,,,
MGCL 1171382,MGCL 1171382_0053.JPG,,,,,,,
MGCL 1171383,MGCL 1171383_0055.JPG,,,,,,,
MGCL 1171384,MGCL 1171384_0057.JPG,,,,,,,
MGCL 1171385,MGCL 1171385_0059.JPG,,,,,,,
MGCL 1171386,MGCL 1171386_0061.JPG,,,,,,,
MGCL 1171387,MGCL 1171387_0063.JPG,,,,,,,
MGCL 1171388,MGCL 1171388_0065.JPG,,,,,,,
MGCL 1171389,MGCL 1171389_0067.JPG,,,,,,,
MGCL 1171390,MGCL 1171390_0069.JPG,,,,,,,
MGCL 1171391,MGCL 1171391_0071.JPG,,,,,,,
MGCL 1171392,MGCL 1171392_0073.JPG,,,,,,,
MGCL 1171393,MGCL 1171393_0075.JPG,,,,,,,
MGCL 1171394,MGCL 1171394_0077.JPG,,,,,,,
MGCL 1171395,MGCL 1171395_0079.JPG,,,,,,,
MGCL 1171396,MGCL 1171396_0081.JPG,,,,,,,
MGCL 1171417,MGCL 1171417_0003.JPG,,,,,,,
MGCL 1171418,MGCL 1171418_0005.JPG,,,,,,,
MGCL 1171419,MGCL 1171419_0007.JPG,,,,,,,
MGCL 1171420,MGCL 1171420_0009.JPG,,,,,,,
MGCL 1171421,MGCL 1171421_0011.JPG,,,,,,,
MGCL 1171422,MGCL 1171422_0013.JPG,,,,,,,
MGCL 1171423,MGCL 1171423_0015.JPG,,,,,,,
MGCL 1171424,MGCL 1171424_0017.JPG,,,,,,,
MGCL 1171425,MGCL 1171425_0019.JPG,,,,,,,
MGCL 1171426,MGCL 1171426_0021.JPG,,,,,,,
MGCL 1171427,MGCL 1171427_0023.JPG,,,,,,,
MGCL 1171428,MGCL 1171428_0025.JPG,,,,,,,
MGCL 1171429,MGCL 1171429_0027.JPG,,,,,,,
MGCL 1171430,MGCL 1171430_0029.JPG,,,,,,,
MGCL 1171431,MGCL 1171431_0031.JPG,,,,,,,
MGCL 1171432,MGCL 1171432_0033.JPG,,,,,,,
MGCL 1171433,MGCL 1171433_0035.JPG,,,,,,,
MGCL 1171434,MGCL 1171434_0037.JPG,,,,,,,
MGCL 1171435,MGCL 1171435_0039.JPG,,,,,,,
MGCL 1171436,MGCL 1171436_0041.JPG,,,,,,,
MGCL 1171477,MGCL 1171477_0044.JPG,,,,,,,
MGCL 1171478,MGCL 1171478_0046.JPG,,,,,,,
MGCL 1171479,MGCL 1171479_0048.JPG,,,,,,,
MGCL 1171480,MGCL 1171480_0050.JPG,,,,,,,
MGCL 1171481,MGCL 1171481_0052.JPG,,,,,,,
MGCL 1171482,MGCL 1171482_0054.JPG,,,,,,,
MGCL 1171483,MGCL 1171483_0056.JPG,,,,,,,
MGCL 1171484,MGCL 1171484_0058.JPG,,,,,,,
MGCL 1171485,MGCL 1171485_0060.JPG,,,,,,,
MGCL 1171486,MGCL 1171486_0062.JPG,,,,,,,
MGCL 1171487,MGCL 1171487_0064.JPG,,,,,,,
MGCL 1171488,MGCL 1171488_0066.JPG,,,,,,,
MGCL 1171489,MGCL 1171489_0068.JPG,,,,,,,
MGCL 1171490,MGCL 1171490_0070.JPG,,,,,,,
MGCL 1171491,MGCL 1171491_0072.JPG,,,,,,,
MGCL 1171492,MGCL 1171492_0074.JPG,,,,,,,
MGCL 1171493,MGCL 1171493_0076.JPG,,,,,,,
MGCL 1171494,MGCL 1171494_0078.JPG,,,,,,,
MGCL 1171495,MGCL 1171495_0080.JPG,,,,,,,
MGCL 1171496,MGCL 1171496_0082.JPG,,,,,,,
MGCL 1171457,MGCL 1171457_0003.JPG,,,,,,,
MGCL 1171458,MGCL 1171458_0005.JPG,,,,,,,
MGCL 1171459,MGCL 1171459_0007.JPG,,,,,,,
MGCL 1171460,MGCL 1171460_0009.JPG,,,,,,,
MGCL 1171461,MGCL 1171461_0011.JPG,,,,,,,
MGCL 1171462,MGCL 1171462_0013.JPG,,,,,,,
MGCL 1171463,MGCL 1171463_0015.JPG,,,,,,,
MGCL 1171464,MGCL 1171464_0017.JPG,,,,,,,
MGCL 1171465,MGCL 1171465_0019.JPG,,,,,,,
MGCL 1171466,MGCL 1171466_0021.JPG,,,,,,,
MGCL 1171467,MGCL 1171467_0023.JPG,,,,,,,
MGCL 1171468,MGCL 1171468_0025.JPG,,,,,,,
MGCL 1171469,MGCL 1171469_0027.JPG,,,,,,,
MGCL 1171470,MGCL 1171470_0029.JPG,,,,,,,
MGCL 1171471,MGCL 1171471_0031.JPG,,,,,,,
MGCL 1171472,MGCL 1171472_0033.JPG,,,,,,,
MGCL 1171473,MGCL 1171473_0035.JPG,,,,,,,
MGCL 1171474,MGCL 1171474_0037.JPG,,,,,,,
MGCL 1171475,MGCL 1171475_0039.JPG,,,,,,,
MGCL 1171476,MGCL 1171476_0041.JPG,,,,,,,
MGCL 1171437,MGCL 1171437_3043.JPG,,,,,,,
MGCL 1171438,MGCL 1171438_3045.JPG,,,,,,,
MGCL 1171439,MGCL 1171439_3047.JPG,,,,,,,
MGCL 1171440,MGCL 1171440_3049.JPG,,,,,,,
MGCL 1171441,MGCL 1171441_3051.JPG,,,,,,,
MGCL 1171442,MGCL 1171442_3053.JPG,,,,,,,
MGCL 1171443,MGCL 1171443_3055.JPG,,,,,,,
MGCL 1171444,MGCL 1171444_3057.JPG,,,,,,,
MGCL 1171445,MGCL 1171445_3059.JPG,,,,,,,
MGCL 1171446,MGCL 1171446_3061.JPG,,,,,,,
MGCL 1171447,MGCL 1171447_3063.JPG,,,,,,,
MGCL 1171448,MGCL 1171448_3065.JPG,,,,,,,
MGCL 1171449,MGCL 1171449_3067.JPG,,,,,,,
MGCL 1171450,MGCL 1171450_3069.JPG,,,,,,,
MGCL 1171451,MGCL 1171451_3071.JPG,,,,,,,
MGCL 1171452,MGCL 1171452_3073.JPG,,,,,,,
MGCL 1171453,MGCL 1171453_3075.JPG,,,,,,,
MGCL 1171454,MGCL 1171454_3077.JPG,,,,,,,
MGCL 1171455,MGCL 1171455_3079.JPG,,,,,,,
MGCL 1171456,MGCL 1171456_3081.JPG,,,,,,,
MGCL 1171497,MGCL 1171497_3083.JPG,,,,,,,
MGCL 1171498,MGCL 1171498_3085.JPG,,,,,,,
MGCL 1171499,MGCL 1171499_3087.JPG,,,,,,,
MGCL 1171500,MGCL 1171500_3089.JPG,,,,,,,
MGCL 1171501,MGCL 1171501_3091.JPG,,,,,,,
MGCL 1171502,MGCL 1171502_3093.JPG,,,,,,,
MGCL 1171503,MGCL 1171503_3095.JPG,,,,,,,
MGCL 1171504,MGCL 1171504_3097.JPG,,,,,,,
MGCL 1171505,MGCL 1171505_3099.JPG,,,,,,,
MGCL 1171506,MGCL 1171506_3101.JPG,,,,,,,
MGCL 1171507,MGCL 1171507_3103.JPG,,,,,,,
MGCL 1171508,MGCL 1171508_3105.JPG,,,,,,,
MGCL 1171509,MGCL 1171509_3107.JPG,,,,,,,
MGCL 1171510,MGCL 1171510_3109.JPG,,,,,,,
MGCL 1171511,MGCL 1171511_3111.JPG,,,,,,,
MGCL 1171512,MGCL 1171512_3113.JPG,,,,,,,
MGCL 1171513,MGCL 1171513_3115.JPG,,,,,,,
MGCL 1171514,MGCL 1171514_3117.JPG,,,,,,,
MGCL 1171515,MGCL 1171515_3119.JPG,,,,,,,
MGCL 1171516,MGCL 1171516_3121.JPG,,,,,,,
MGCL 1171537,MGCL 1171537_3163.JPG,,,,,,,
MGCL 1171538,MGCL 1171538_3165.JPG,,,,,,,
MGCL 1171539,MGCL 1171539_3167.JPG,,,,,,,
MGCL 1171540,MGCL 1171540_3169.JPG,,,,,,,
MGCL 1171541,MGCL 1171541_3171.JPG,,,,,,,
MGCL 1171542,MGCL 1171542_3173.JPG,,,,,,,
MGCL 1171543,MGCL 1171543_3175.JPG,,,,,,,
MGCL 1171544,MGCL 1171544_3177.JPG,,,,,,,
MGCL 1171545,MGCL 1171545_3179.JPG,,,,,,,
MGCL 1171546,MGCL 1171546_3181.JPG,,,,,,,
MGCL 1171547,MGCL 1171547_3183.JPG,,,,,,,
MGCL 1171548,MGCL 1171548_3185.JPG,,,,,,,
MGCL 1171549,MGCL 1171549_3187.JPG,,,,,,,
MGCL 1171550,MGCL 1171550_3189.JPG,,,,,,,
MGCL 1171551,MGCL 1171551_3191.JPG,,,,,,,
MGCL 1171552,MGCL 1171552_3193.JPG,,,,,,,
MGCL 1171553,MGCL 1171553_3195.JPG,,,,,,,
MGCL 1171554,MGCL 1171554_3197.JPG,,,,,,,
MGCL 1171555,MGCL 1171555_3199.JPG,,,,,,,
MGCL 1171556,MGCL 1171556_3201.JPG,,,,,,,
MGCL 1171517,MGCL 1171517_3123.JPG,,,,,,,
MGCL 1171518,MGCL 1171518_3125.JPG,,,,,,,
MGCL 1171519,MGCL 1171519_3127.JPG,,,,,,,
MGCL 1171520,MGCL 1171520_3129.JPG,,,,,,,
MGCL 1171521,MGCL 1171521_3131.JPG,,,,,,,
MGCL 1171522,MGCL 1171522_3133.JPG,,,,,,,
MGCL 1171523,MGCL 1171523_3135.JPG,,,,,,,
MGCL 1171524,MGCL 1171524_3137.JPG,,,,,,,
MGCL 1171525,MGCL 1171525_3139.JPG,,,,,,,
MGCL 1171526,MGCL 1171526_3141.JPG,,,,,,,
MGCL 1171527,MGCL 1171527_3143.JPG,,,,,,,
MGCL 1171528,MGCL 1171528_3145.JPG,,,,,,,
MGCL 1171529,MGCL 1171529_3147.JPG,,,,,,,
MGCL 1171530,MGCL 1171530_3149.JPG,,,,,,,
MGCL 1171531,MGCL 1171531_3151.JPG,,,,,,,
MGCL 1171532,MGCL 1171532_3153.JPG,,,,,,,
MGCL 1171533,MGCL 1171533_3155.JPG,,,,,,,
MGCL 1171534,MGCL 1171534_3157.JPG,,,,,,,
MGCL 1171535,MGCL 1171535_3159.JPG,,,,,,,
MGCL 1171536,MGCL 1171536_3161.JPG,,,,,,,
MGCL 1171457,MGCL 1171457_0087.JPG,,,,,,,
MGCL 1171458,MGCL 1171458_0089.JPG,,,,,,,
MGCL 1171459,MGCL 1171459_0091.JPG,,,,,,,
MGCL 1171460,MGCL 1171460_0093.JPG,,,,,,,
MGCL 1171461,MGCL 1171461_0095.JPG,,,,,,,
MGCL 1171462,MGCL 1171462_0097.JPG,,,,,,,
MGCL 1171463,MGCL 1171463_0099.JPG,,,,,,,
MGCL 1171464,MGCL 1171464_0101.JPG,,,,,,,
MGCL 1171607,MGCL 1171607_3250.JPG,,,,,,,
MGCL 1171608,MGCL 1171608_3252.JPG,,,,,,,
MGCL 1171609,MGCL 1171609_3254.JPG,,,,,,,
MGCL 1171610,MGCL 1171610_3256.JPG,,,,,,,
MGCL 1171611,MGCL 1171611_3258.JPG,,,,,,,
MGCL 1171612,MGCL 1171612_3260.JPG,,,,,,,
MGCL 1171613,MGCL 1171613_3262.JPG,,,,,,,
MGCL 1171614,MGCL 1171614_3264.JPG,,,,,,,
MGCL 1171615,MGCL 1171615_3266.JPG,,,,,,,
MGCL 1171616,MGCL 1171616_3268.JPG,,,,,,,
MGCL 1171617,MGCL 1171617_3270.JPG,,,,,,,
MGCL 1171618,MGCL 1171618_3272.JPG,,,,,,,
MGCL 1171619,MGCL 1171619_3274.JPG,,,,,,,
MGCL 1171620,MGCL 1171620_3276.JPG,,,,,,,
MGCL 1171621,MGCL 1171621_3278.JPG,,,,,,,
MGCL 1171622,MGCL 1171622_3280.JPG,,,,,,,
MGCL 1171623,MGCL 1171623_3282.JPG,,,,,,,
MGCL 1171624,MGCL 1171624_3284.JPG,,,,,,,
MGCL 1171625,MGCL 1171625_3286.JPG,,,,,,,
MGCL 1171626,MGCL 1171626_3288.JPG,,,,,,,
MGCL 1171585,MGCL 1171585_3207.JPG,,,,,,,
MGCL 1171586,MGCL 1171586_3205.JPG,,,,,,,
MGCL 1171587,MGCL 1171587_3209.JPG,,,,,,,
MGCL 1171588,MGCL 1171588_3211.JPG,,,,,,,
MGCL 1171589,MGCL 1171589_3213.JPG,,,,,,,
MGCL 1171590,MGCL 1171590_3215.JPG,,,,,,,
MGCL 1171591,MGCL 1171591_3217.JPG,,,,,,,
MGCL 1171592,MGCL 1171592_3219.JPG,,,,,,,
MGCL 1171593,MGCL 1171593_3221.JPG,,,,,,,
MGCL 1171594,MGCL 1171594_3223.JPG,,,,,,,
MGCL 1171595,MGCL 1171595_3225.JPG,,,,,,,
MGCL 1171596,MGCL 1171596_3227.JPG,,,,,,,
MGCL 1171597,MGCL 1171597_3229.JPG,,,,,,,
MGCL 1171598,MGCL 1171598_3231.JPG,,,,,,,
MGCL 1171599,MGCL 1171599_3233.JPG,,,,,,,
MGCL 1171600,MGCL 1171600_3235.JPG,,,,,,,
MGCL 1171601,MGCL 1171601_3237.JPG,,,,,,,
MGCL 1171602,MGCL 1171602_3239.JPG,,,,,,,
MGCL 1171603,MGCL 1171603_3241.JPG,,,,,,,
MGCL 1171604,MGCL 1171604_3243.JPG,,,,,,,
MGCL 1171605,MGCL 1171605_3245.JPG,,,,,,,
MGCL 1171606,MGCL 1171606_3247.JPG,,,,,,,
MGCL 1171565,MGCL 1171565_3163.JPG,,,,,,,
MGCL 1171566,MGCL 1171566_3165.JPG,,,,,,,
MGCL 1171567,MGCL 1171567_3167.JPG,,,,,,,
MGCL 1171568,MGCL 1171568_3169.JPG,,,,,,,
MGCL 1171569,MGCL 1171569_3171.JPG,,,,,,,
MGCL 1171570,MGCL 1171570_3173.JPG,,,,,,,
MGCL 1171571,MGCL 1171571_3175.JPG,,,,,,,
MGCL 1171572,MGCL 1171572_3177.JPG,,,,,,,
MGCL 1171573,MGCL 1171573_3179.JPG,,,,,,,
MGCL 1171574,MGCL 1171574_3181.JPG,,,,,,,
MGCL 1171575,MGCL 1171575_3183.JPG,,,,,,,
MGCL 1171576,MGCL 1171576_3185.JPG,,,,,,,
MGCL 1171577,MGCL 1171577_3187.JPG,,,,,,,
MGCL 1171578,MGCL 1171578_3189.JPG,,,,,,,
MGCL 1171579,MGCL 1171579_3191.JPG,,,,,,,
MGCL 1171580,MGCL 1171580_3193.JPG,,,,,,,
MGCL 1171581,MGCL 1171581_3195.JPG,,,,,,,
MGCL 1171582,MGCL 1171582_3197.JPG,,,,,,,
MGCL 1171583,MGCL 1171583_3199.JPG,,,,,,,
MGCL 1171584,MGCL 1171584_3201.JPG,,,,,,,
MGCL 1171652,MGCL 1171652_0112.JPG,,,,,,,
MGCL 1171653,MGCL 1171653_1114.JPG,,,,,,,
MGCL 1171654,MGCL 1171654_1118.JPG,,,,,,,
MGCL 1171655,MGCL 1171655_1114.JPG,,,,,,,
MGCL 1171648,MGCL 1171648_0104.JPG,,,,,,,
MGCL 1171649,MGCL 1171649_0106.JPG,,,,,,,
MGCL 1171627,MGCL 1171627_3290.JPG,,,,,,,
MGCL 1171628,MGCL 1171628_3292.JPG,,,,,,,
MGCL 1171629,MGCL 1171629_3294.JPG,,,,,,,
MGCL 1171630,MGCL 1171630_3296.JPG,,,,,,,
MGCL 1171631,MGCL 1171631_3298.JPG,,,,,,,
MGCL 1171632,MGCL 1171632_3300.JPG,,,,,,,
MGCL 1171633,MGCL 1171633_3302.JPG,,,,,,,
MGCL 1171634,MGCL 1171634_3304.JPG,,,,,,,
MGCL 1171635,MGCL 1171635_3306.JPG,,,,,,,
MGCL 1171636,MGCL 1171636_3308.JPG,,,,,,,
MGCL 1171637,MGCL 1171637_3310.JPG,,,,,,,
MGCL 1171638,MGCL 1171638_3312.JPG,,,,,,,
MGCL 1171639,MGCL 1171639_3314.JPG,,,,,,,
MGCL 1171640,MGCL 1171640_3316.JPG,,,,,,,
MGCL 1171641,MGCL 1171641_3318.JPG,,,,,,,
MGCL 1171642,MGCL 1171642_3320.JPG,,,,,,,
MGCL 1171643,MGCL 1171643_3322.JPG,,,,,,,
MGCL 1171644,MGCL 1171644_3324.JPG,,,,,,,
MGCL 1171645,MGCL 1171645_3326.JPG,,,,,,,
MGCL 1171646,MGCL 1171646_3328.JPG,,,,,,,
MGCL 1171650,MGCL 1171650_0108.JPG,,,,,,,
MGCL 1171651,MGCL 1171651_0110.JPG,,,,,,,
MGCL 1171676,MGCL 1171676_0047.JPG,,,,,,,
MGCL 1171677,MGCL 1171677_0049.JPG,,,,,,,
MGCL 1171678,MGCL 1171678_0051.JPG,,,,,,,
MGCL 1171679,MGCL 1171679_0053.JPG,,,,,,,
MGCL 1176200,MGCL 1176200_0055.JPG,,,,,,,
MGCL 1176201,MGCL 1176201_0057.JPG,,,,,,,
MGCL 1176202,MGCL 1176202_0059.JPG,,,,,,,
MGCL 1176203,MGCL 1176203_0061.JPG,,,,,,,
MGCL 1176204,MGCL 1176204_0063.JPG,,,,,,,
MGCL 1176205,MGCL 1176205_0065.JPG,,,,,,,
MGCL 1176206,MGCL 1176206_0067.JPG,,,,,,,
MGCL 1176207,MGCL 1176207_0069.JPG,,,,,,,
MGCL 1176208,MGCL 1176208_0071.JPG,,,,,,,
MGCL 1176209,MGCL 1176209_0073.JPG,,,,,,,
MGCL 1176210,MGCL 1176210_0075.JPG,,,,,,,
MGCL 1176211,MGCL 1176211_0077.JPG,,,,,,,
MGCL 1176212,MGCL 1176212_0079.JPG,,,,,,,
MGCL 1176213,MGCL 1176213_0081.JPG,,,,,,,
MGCL 1171656,MGCL 1171656_0005.JPG,,,,,,,
MGCL 1171657,MGCL 1171657_0007.JPG,,,,,,,
MGCL 1171658,MGCL 1171658_0009.JPG,,,,,,,
MGCL 1171659,MGCL 1171659_0011.JPG,,,,,,,
MGCL 1171660,MGCL 1171660_0013.JPG,,,,,,,
MGCL 1171661,MGCL 1171661_0015.JPG,,,,,,,
MGCL 1171662,MGCL 1171662_0017.JPG,,,,,,,
MGCL 1171663,MGCL 1171663_0019.JPG,,,,,,,
MGCL 1171664,MGCL 1171664_0021.JPG,,,,,,,
MGCL 1171665,MGCL 1171665_0023.JPG,Pieris rapae rapae,♀,UF FLMNH MGCL 1171665,"USA, Chino Canyon, Riverside Co., Calif. 23 Jul.66 2700' J.B.Heppner",Pieris rapae det. J.B.Heppner 12 Aug.67 ♀,FSCA Florida State Collection of Arthopods,
MGCL 1171666,MGCL 1171666_0027.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171666,"CABBAGE BUttERFLY Pieris rapae 5/14/80 SMitHtoWN, NY ♂",M Lenburger colln. MGCL Acc. no. 2003-6,,
MGCL 1171667,MGCL 1171667_0029.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171667,"Terrell, Texas. Kaufman Co. 9. II 1954. W.J. Reinthal","PIERIS RAPAE L. GEN, VERNALIS Det. W. J. Reinthal",FSCA Florida State Collection of Arthopods,
MGCL 1171668,MGCL 1171668_0031.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171668,"Puddingstone RES, Los Angeles co, Calif 22 March, 1973",FSCA Florida State Collection of Arthopods,,
MGCL 1171669,MGCL 1171669_0033.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171669,"Sanford, Fla.",H.A.Denmark coll 14 v 57,H. A. Denmark det. 1957,FSCA Florida State Collection of Arthopods
MGCL 1171670,MGCL 1171670_0035.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171670,"Terrell, Texas. Kaufman Co. 25. II 1954 W.J. Reinthal","PIERIS RAPAE L. GEN, VERNALIS Det. W. J. Reinthal",FSCA Florida State Collection of Arthopods,
MGCL 1171671,MGCL 1171671_0037.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171671,"30. V. 1956 Stony Clove. Catskills, N.Y. W.J.Reinthal.",PIERIS RAPAE L. GEN. VERNALIS Det. W. J. Reinthal,FSCA Florida State Collection of Arthopods,
MGCL 1171672,MGCL 1171672_0039.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171672,"Bedford, N. Y. Ap 2 45 S. V. Fuller",FSCA Florida State Collection of Arthopods,,
MGCL 1171673,MGCL 1171673_0041.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171673,IND. Monroe County Bloomington 1233 8.9.1978 SRKephart,FSCA Florida State Collection of Arthopods,,
MGCL 1171674,MGCL 1171674_0043.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171674,"MISSOURI : JACKSON CO., INDEPENDENCE",30 Sept.1980 Collected by J.R.Heitzman,FSCA Florida State Collection of Arthopods,
MGCL 1171675,MGCL 1171675_0045.JPG,Pieris rapae rapae,♂,UF FLMNH MGCL 1171675,"Az: Mohave Co, Beaver Dam Wash. at old U.S. 91 13 Sept 1981 leg GT Austin",in couple w/ Pr13981A ♂ active 1300 PST Pr13981B,G T Austin colln MGCL Acc. 2004-5,
MGCL 1176226,MGCL 1176226_0136.JPG,Abaeis boisduvaliana,♂,UF FLMNH MGCL 1176226,Hidalgo Co. TX Relampago x.18.76 Coll. FDFee,Eurema boisduvaliana (Felder) det FD Fee 1990,FSCA Florida State Collection of Arthopods,
MGCL 1176227,MGCL 1176227_0155.JPG,,,,,,,
MGCL 1176228,MGCL 1176228_0158.JPG,,,,,,,
MGCL 1176229,MGCL 1176229_0163.JPG,Abaeis boisduvaliana,♂,UF FLMNH MGCL 1176229,exeggex ♀ October 7 1986 Relampago Hidalgo Co. Texas Coll. RW Boscoe,FSCA Florida State Collection of Arthopods,,
MGCL 1176230,MGCL 1176230_0166.JPG,Abaeis boisduvaliana,♂,UF FLMNH MGCL 1176230,exeggex ♀ October 7 1986 Relampago Hidalgo Co. Texas Coll. RW Boscoe,FSCA Florida State Collection of Arthopods,,
MGCL 1176231,MGCL 1176231_0161.JPG,Abaeis boisduvaliana,♂,UF FLMNH MGCL 1176231,exeggex ♀ October 7 1986 Relampago Hidalgo Co. Texas Coll. RW Boscoe,FSCA Florida State Collection of Arthopods,,
MGCL 1176232,MGCL 1176232_0148.JPG,Abaeis boisduvaliana,♂,UF FLMNH MGCL 1176232,Hidalgo Co. TX Relampago x.21.76 Coll. FDFee,FSCA Florida State Collection of Arthopods,,
MGCL 1176233,MGCL 1176233_0150.JPG,Abaeis boisduvaliana,♂,UF FLMNH MGCL 1176233,Hidalgo Co. Tx Relampago X.22.75 Coll. FDFee,Eurema boisduvaliana (C & R Felder) det FD Fee 1987,FSCA Florida State Collection of Arthopods,
MGCL 1176234,MGCL 1176234_0152.JPG,Abaeis boisduvaliana,♂,UF FLMNH MGCL 1176234,Hidalgo Co. TX Relampago x.18.76 Coll. FDFee,FSCA Florida State Collection of Arthopods,,
MGCL 1176235,MGCL 1176235_0169.JPG,Abaeis boisduvaliana,♂,UF FLMNH MGCL 1176235,exeggex ♀ October 7 1986 Relampago Hidalgo Co. Texas Coll. RW Boscoe,FSCA Florida State Collection of Arthopods,,
MGCL 1176236,MGCL 1176236_0172.JPG,,,,,,,
MGCL 1176237,MGCL 1176237_0174.JPG,,,,,,,
MGCL 1176238,MGCL 1176238_0176.JPG,,,,,,,
MGCL 1176239,MGCL 1176239_0178.JPG,,ex egg emgd 11/2/1986,,,,,
MGCL 1176240,MGCL 1176240_0180.JPG,,,,,,,
MGCL 1176241,MGCL 1176241_0182.JPG,,,,,,,
MGCL 1176242,MGCL 1176242_0184.JPG,,,,,,,
MGCL 1176243,MGCL 1176243_0186.JPG,,,,,,,
MGCL 1176244,MGCL 1176244_0188.JPG,,,,,,,
MGCL 1176245,MGCL 1176245_0190.JPG,,,,,,,
MGCL 1176214,MGCL 1176214_0112.JPG,,,,,,,
MGCL 1176215,MGCL 1176215_0114.JPG,,,,,,,
MGCL 1176216,MGCL 1176216_0116.JPG,,,,,,,
MGCL 1176217,MGCL 1176217_0118.JPG,,,,,,,
MGCL 1176218,MGCL 1176218_0120.JPG,,,,,,,
MGCL 1176219,MGCL 1176219_0122.JPG,,,,,,,
MGCL 1176220,MGCL 1176220_0124.JPG,,,,,,,
MGCL 1176221,MGCL 1176221_0126.JPG,,,,,,,
MGCL 1176222,MGCL 1176222_0128.JPG,,,,,,,
MGCL 1176223,MGCL 1176223_0130.JPG,,,,,,,
MGCL 1176224,MGCL 1176224_0132.JPG,,,,,,,
MGCL 1176225,MGCL 1176225_0134.JPG,,,,,,,
MGCL 1176246,MGCL 1176246_0193.JPG,,,,,,,
MGCL 1176247,MGCL 1176247_0195.JPG,,,,,,,
MGCL 1176248,MGCL 1176248_0197.JPG,,,,,,,
MGCL 1176249,MGCL 1176249_0199.JPG,,,,,,,
MGCL 1176250,MGCL 1176250_0201.JPG,,,,,,,
MGCL 1176251,MGCL 1176251_0203.JPG,,,,,,,
MGCL 1176252,MGCL 1176252_0205.JPG,,,,,,,
MGCL 1176253,MGCL 1176253_0207.JPG,,,,,,,
MGCL 1176254,MGCL 1176254_0209.JPG,,,,,,,
MGCL 1176255,MGCL 1176255_0211.JPG,,,,,,,
MGCL 1176256,MGCL 1176256_0213.JPG,,,,,,,
MGCL 1176257,MGCL 1176257_0215.JPG,,,,,,,
MGCL 1176258,MGCL 1176258_0217.JPG,,,,,,,
MGCL 1176259,MGCL 1176259_0219.JPG,,,,,,,
MGCL 1176260,MGCL 1176260_0221.JPG,,,,,,,
MGCL 1176261,MGCL 1176261_0223.JPG,,,,,,,
MGCL 1176262,MGCL 1176262_0225.JPG,,,,,,,
MGCL 1176263,MGCL 1176263_0227.JPG,,,,,,,
MGCL 1176264,MGCL 1176264_0229.JPG,,,,,,,
MGCL 1176265,MGCL 1176265_0231.JPG,,,,,,,
MGCL 1176266,MGCL 1176266_0233.JPG,,,,,,,
MGCL 1176267,MGCL 1176267_0235.JPG,,,,,,,
MGCL 1176268,MGCL 1176268_0237.JPG,,,,,,,
MGCL 1176269,MGCL 1176269_0239.JPG,,,,,,,
MGCL 1176270,MGCL 1176270_0241.JPG,,,,,,,
MGCL 1176271,MGCL 1176271_0243.JPG,,,,,,,
MGCL 1176272,MGCL 1176272_0245.JPG,,,,,,,
MGCL 1176273,MGCL 1176273_0247.JPG,,,,,,,
MGCL 1176274,MGCL 1176274_0249.JPG,,,,,,,
MGCL 1176275,MGCL 1176275_0251.JPG,,,,,,,
MGCL 1176276,MGCL 1176276_0253.JPG,,,,,,,
MGCL 1176277,MGCL 1176277_0255.JPG,,,,,,,
MGCL 1176278,MGCL 1176278_0257.JPG,,,,,,,
MGCL 1176279,MGCL 1176279_0259.JPG,,,,,,,
MGCL 1176280,MGCL 1176280_0261.JPG,,,,,,,
MGCL 1176281,MGCL 1176281_0263.JPG,,,,,,,
MGCL 1176282,MGCL 1176282_0265.JPG,,,,,,,
MGCL 1176283,MGCL 1176283_0267.JPG,,,,,,,
MGCL 1163557,MGCL 1163557_0377.JPG,,,,,,,
MGCL 1163559,MGCL 1163559_0375.JPG,,,,,,,
MGCL 1163568,MGCL 1163568_0373.JPG,,,,,,,
MGCL 1163569,MGCL 1163569_0375.JPG,,,,,,,
MGCL 1163589,MGCL 1163589_0379.JPG,,,,,,,
MGCL 1163605,MGCL 1163605_0381.JPG,,,,,,,
MGCL 1163663,MGCL 1163663_0383.JPG,Phoebis sennae sennae,♂,UF FLMNH MGCL 1163663,"CUBA: SANTIAGO de CUBA Parque Nac. Gran Piedra, 1100-1200 m cloud forest; 9.vii.1995; LD & JY Miller, MJ Simon & LR Hernandez, sta. 1995-12",Allyn Museum Acc. 1995-14,,
